fast_food,0
tandoori_chicken,1
south_indian,1
rice_pudding,1
ice_cream,1
goat_curry,1
gluten_free,1
food_court,0
chicken_tikka,1
butter_chicken,1
basmati_rice,1
hot_sauce,1
fried_rice,1
strip_mall,1
deep_fried,1
belly_dancer,0
mother_india,0
indian_cuisine,1
chinese_food,1
tomato_soup,1
chicken_wings,1
belly_dancing,0
lamb_vindaloo,1
brown_rice,1
bay_area,0
mt_everest,0
las_vegas,0
iced_tea,1
gulab_jamun,1
taj_mahal,0
rogan_josh,1
main_course,1
mount_everest,0
la_carte,1
chicken_makhani,1
chicken_tikka_masala,1
street_food,1
garlic_nan,1
taj_palace,0
tandori_chicken,1
mint_indian_bistro,0
india_palace,0
lunch_specials,1
indo_chinese,1
mantra_masala,1
lamb_chops,1
masala_dosa,1
mango_lassi,1
chicken_korma,1
main_courses,1
malai_kofta,1
gobi_manchurian,1
chana_masala,1
mango_chutney,1
garlic_naan,1
palak_paneer,1
chai_tea,1
indian_fare,0
pleasantly_surprised,0
dining_room,0
vegetable_curry,1
chicken_vindaloo,1
sweet_rice,1
highly_recommended,0
aloo_gobi,1
spice_level,1
portion_sizes,0
dal_makhani,0
lamb_curry,0
mosque_kitchen,0
lamb_korma,0
aloo_tikki,0
indian_buffets,0
weeks_ago,0
years_ago,0
saag_paneer,0
veggie_korma,0
piping_hot,0
coconut_chutney,0
tuk_tuk,0
vegetarian_dishes,0
cheese_naan,1
shahi_paneer,1
mutter_paneer,1
mattar_paneer,1
customer_service,0
highly_recommend,0
indian_joint,0
curry_sauce,1
tamarind_chutney,1
bhindi_masala,1
grocery_store,0
hands_down,0
traditional_indian,0
chili_chicken,1
cooked_to_perfection,0
hit_or_miss,0
authentic_indian_food,0
north_indian,1
tamarind_sauce,1
chicken_tika,1
mango_lassis,1
taste_buds,0
chicken_biryani,1
spiciest_curry,1
dum_biryani,1
chicken_tikki_masala,1
happy_hour,0
naan_bread,1
glass_of_wine,1
vegetarian_options,1
lamb_biryani,1
main_dishes,0
blown_away,0
bottle_of_wine,1
menu_items,0
lunch_special,0
prices_are_reasonable,0
indian_restaurants,0
glass_of_water,1
plain_naan,1
chicken_tika_masala,1
saffron_flavors_of_india,1
tandoori_times,0
mixed_grill,1
kebab_mahal,0
lunch_buffets,0
blend_of_spices,1
nice_atmosphere,0
fast_food_joint,0
expect_to_pay,0
india_masala,0
bombay_spice,1
curry_leaf,1
mom_and_pop,0
curry_house,0
nicely_decorated,0
vegetable_korma,1
menu_is_extensive,0
ended_up,0
paneer_pakora,1
chicken_breast,1
fish_curry,1
vegetable_samosa,1
onion_bhaji,1
samosa_chaat,1
chicken_tikka_marsala,1
craving_indian_food,0
restaurants_in_madison,0
regular_basis,0
nan_bread,1
service_was_a_bit_slow,0
friendly_staff,0
hidden_gem,0
gift_certificate,0
tikki_masala,1
chickpea_ceviche,1
tapas_style,1
cash_register,0
prices_are_very_reasonable,0
mint_chutney,1
vegetable_pakora,1
peshwari_naan,1
months_ago,0
curry_houses,0
reviews_on_yelp,0
worth_the_drive,0
extra_spicy,1
needless_to_say,0
southern_indian,1
channa_masala,1
carrot_halwa,1
trip_to_vegas,0
hit_the_spot,0
worth_the_trip,0
watered_down,0
super_nice,0
chicken_tiki_masala,1
chick_peas,1
spice_levels,0
large_group,0
free_chai,0
yogurt_sauce,1
udupi_cafe,0
worth_the_wait,0
paneer_tikka_masala,1
al_hamra,1
seated_right_away,0
recommend_this_place,0
cottage_cheese,1
cafe_krishna,0
star_review,0
masala_dosai,1
absolutely_delicious,0
couple_of_times,0
veggie_samosas,1
huge_fan_of,0
parking_lot,0
friday_night,0
friend_of_mine,0
indian_restaurant_in_vegas,0
worth_every_penny,0
saturday_night,0
chick_pea,1
bring_your_own,0
vegetarian_vegan,0
variety_of_dishes,0
indian_buffet_in_town,0
close_to_home,0
wait_staff,0
dining_experience,0
lamb_rogan_josh,1
sit_down,0
entr_e,0
remember_the_name,0
south_india,1
chickpea_curry,1
check_this_place_out,0
pita_bread,1
fry_bread,0
nice_touch,0
love_this_place,0
fan_of_indian_food,0
looking_forward,0
reasonably_priced,0
chilli_connection,0
belly_dancers,0
lemon_rice,1
shrimp_curry,1
craving_for_indian_food,0
mouth_watering,0
tiki_masala,1
taste_of_india,0
shrimp_vindaloo,1
look_forward,0
date_night,0
prices_are_pretty,0
indian_lunch_buffets,0
shopping_center,0
beer_and_wine,0
absolutely_amazing,0
indian_restaurants_in_town,0
yelp_deal,0
white_meat,1
matter_paneer,1
tucked_away,0
per_person,0
bottom_line,0
discovered_this_place,0
extensive_menu,0
can't_go_wrong,0
credit_card,0
wait_to_go_back,0
com_biz_photos,0
depending_on,0
vegetable_biryani,1
friendly_and_attentive,0
eggplant_dish,1
recommend_this_place_to_anyone,0
indian_restaurants_in_edinburgh,0
friendly_and_helpful,0
medium_spice,0
big_deal,0
pilau_rice,1
best_indian_food_in_town,0
top_notch,0
piece_of_naan,1
main_dish,0
stop_eating,0
india_oven,0
order_off_the_menu,0
dining_area,0
service_was_prompt,0
red_wine,1
big_fan,0
high_quality,0
beer_selection,0
ala_carte,0
chau_chau,1
chutney_bar,0
reasonable_price,0
star_rating,0
vegetable_samosas,0
lunch_the_next_day,0
lamb_tikka_masala,1
perfectly_cooked,0
music_videos,0
family_owned,0
free_mango_lassi,1
mint_bistro,0
living_social,0
mango_ice_cream,1
burger_king,0
san_francisco,0
wine_list,0
veggie_samosa,1
yelp_reviews,0
yelp_check_in,0
places_in_town,0
seating_area,0
family_run,0
d_cor,0
staff_is_very_friendly,0
familiar_with_indian_food,0
home_cooked,0
heat_level,0
days_ago,0
our_water_glasses,0
multiple_times,0
mixed_vegetables,0
beer_list,0
across_the_street,0
comfort_food,0
mango_lassie,1
hole_in_the_wall,0
bhel_puri,1
vegan_options,0
clay_oven,0
turned_out_to_be,0
other_indian_places,0
meat_eater,0
visiting_vegas,0
east_side,0
sunday_night,0
reasonable_prices,0
behind_the_counter,0
whole_wheat,1
co_worker,0
hard_to_find,0
veggie_options,0
based_on,0
all_you_can_eat,0
started_off_with,0
reminded_me_of,0
group_of_people,0
excited_to_see,0
co_workers,0
cream_sauce,1
wait_for_a_table,0
staff_was_very_friendly,0
pick_it_up,0
compared_to_other,0
best_indian_food_in_las_vegas,0
next_time_i'm_in_vegas,0
south_asian,0
these_guys,0
above_average,0
mixed_vegetable,0
wanting_to_try,0
glad_we_did,0
south_indian_cuisine,0
don't_get_me_wrong,0
at_least_once_a_week,0
wide_selection_of,0
gave_us,0
appeared_to_be,0
family_style,0
decided_to_give,0
anywhere_else,0
supposed_to_be,0
minutes_later,0
value_for_money,0
vegetable_pakoras,0
salad_bar,1
will_not_be_returning,0
late_night,0
excited_to_try,0
difficult_to_find,0
return_visit,0
fried_cheese,1
flat_bread,1
you_will_not_be_disappointed,0
fine_dining,0
indian_curry_bowl,1
india's_cuisine,0
drink_orders,0
on_the_other_hand,0
an_expert_on_indian,0
fresh_ingredients,0
my_favorite_dish,0
easy_to_find,0
soft_drinks,0
music_playing,0
large_party,0
felt_like,0
coming_back,0
thumbs_up,0
laid_out,0
carry_out,0
meat_eaters,0
on_the_west_side,0
full_of_flavour,0
can't_wait_to_come_back,0
best_indian_food_in_vegas,0
picked_up,0
wide_variety,0
sunday_afternoon,0
paper_plates,0
friday_evening,0
finished_eating,0
cooked_perfectly,0
out_of_this_world,0
oh_yeah,0
non_veg,0
by_far_the_best_indian,0
by_any_means,0
stay_away_from,0
stands_out,0
showed_up,0
shortly_after,0
portion_size,0
just_the_right_amount_of,0
told_him,0
pick_up,0
makes_up_for_it,0
grew_up,0
greeted_by,0
dried_out,0
you'd_expect,0
com_coupon,0
turns_out,0
last_night,0
dipping_sauces,0
thoroughly_enjoyed,0
somewhere_else,0
talking_about,0
raved_about,0
ranging_from,0
figure_out,0
my_favorite_indian_restaurant_in,0
positive_reviews,0
year_ago,0
did_not_disappoint,0
pointed_out,0
trust_me,0
yum_yum,0
their_lunch_buffet,0
most_importantly,0
every_single,0
any_other_indian_restaurant,0
my_water_glass,0
freshly_made,0
complain_about,0
accompanied_by,0
let_me_tell_you,0
in_your_mouth,0
stood_out,0
sat_down,0
we'll_definitely_be_back,0
ten_minutes,0
next_door,0
i'm_so_glad,0
higher_than,0
cheaper_than,0
my_only_complaint,0
year_old,0
their_website,0
part_of_town,0
can't_handle,0
worry_about,0
picking_up,0
i've_ever_eaten,0
you_won't_be_disappointed,0
would_definitely_come_back,0
as_good_as_it_gets,0
will_never_go_back,0
well_stocked,0
we_will_definitely_be_back,0
try_new_things,0
since_moving,0
made_us_feel,0
different_types_of,0
definitely_be_going_back,0
could_have_been_better,0
can't_speak,0
an_hour,0
a_few_weeks_ago,0
five_stars,0
one_of_my_favorites,0
if_you_are_looking,0
can't_wait_to_try,0
will_definitely_return,0
taken_care_of,0
no_matter_what,0
i've_never_seen,0
doesn't_look_like,0
will_be_returning,0
will_definitely_go_back,0
will_be_going_back,0
we'll_be_back,0
no_idea_what,0
i'll_definitely_be_back,0
everyone_else,0
can't_wait_to_go_back,0
you_can't_beat,0
would_definitely_go_back,0
nothing_to_write_home_about,0
best_indian_food_i_have_ever,0
if_you're_looking,0
best_indian_food_i've_ever_had,0
samosa_factory,0
left_overs,0
will_be_coming_back,0
keep_coming_back,0
hawaiian_marketplace,0
mango_custard,0
will_definitely_be_back,0
pick_up,0
on_the_other_hand,0
next_door,0
most_importantly,0
sit_down,0
figure_out,0
look_forward,0
by_any_means,0
carry_out,0
depending_on,0
hands_down,0
